SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,GAIN
GAEL,EQ,234.85,257.85,233.85,254.55,255.5,233.65,4811228,1211693843,07-12-2022,54164,INE036B01030,"0.08388332978496921
"
SECURKLOUD,EQ,62.6,73.6,59.8,67.85,68,61.35,899938,62956117.3,07-12-2022,9817,INE650K01021,"0.0838658146964855
"
NEULANDLAB,EQ,1789,2002,1772.95,1938.95,1935,1790.85,491908,945426568.8,14-11-2022,44829,INE794A01010,"0.08381777529346006
"
DBOL,EQ,169.8,190.9,165,184,184.1,168.9,1043511,189501634.1,16-11-2022,22758,INE0I3401014,"0.08362779740871606
"
HILTON,EQ,69.6,75.4,68.3,75.4,75.4,71.85,251867,18252061.05,14-11-2022,1975,INE788H01017,"0.08333333333333351
"
VISESHINFO,BE,0.6,0.65,0.6,0.65,0.65,0.6,6112696,3798301.25,06-12-2022,3639,INE861A01058,"0.08333333333333341
"
MELSTAR,BZ,2.4,2.6,2.4,2.6,2.6,2.5,4120,10021.5,11-11-2022,13,INE817A01019,"0.08333333333333341
"
VISESHINFO,BE,0.6,0.65,0.6,0.65,0.65,0.6,7957724,5031375.05,18-11-2022,3348,INE861A01058,"0.08333333333333341
"
VISESHINFO,BE,0.6,0.65,0.6,0.65,0.65,0.6,4321794,2683657.15,29-11-2022,3597,INE861A01058,"0.08333333333333341
"
ONEPOINT,BE,15,16.25,15,16.25,16.25,15.5,1923826,31129882.8,23-11-2022,2408,INE840Y01029,"0.08333333333333333
"
GTL,EQ,8.4,9.8,8.4,9.1,9.2,8.3,4605507,42656797.45,07-12-2022,5872,INE043A01012,"0.08333333333333325
"
NATNLSTEEL,BE,4.2,4.55,4.15,4.55,4.55,4.35,51587,224051.7,14-11-2022,56,INE088B01015,"0.08333333333333325
"
RELIGARE,EQ,171.75,190.45,171.75,186.05,187.4,170.4,5606946,1034552641,25-11-2022,41663,INE621H01010,"0.08326055312954883
"
MUKANDLTD,EQ,103.45,118,101.65,112.05,112.75,103.4,434287,48715483.9,30-11-2022,5766,INE304A01026,"0.08313194780086992
"
RAILTEL,EQ,132.5,144.85,132,143.5,143.1,132.25,11139134,1564909397,23-11-2022,51509,INE0DD101019,"0.0830188679245283
"
BHAGERIA,EQ,158,173,158,171.1,171.35,160.45,91289,15328730.5,17-11-2022,2523,INE354C01027,"0.08291139240506326
"
AMIABLE,ST,122.5,132.65,120.05,132.65,132.65,126.35,57600,7216000,24-11-2022,36,INE0MTP01013,"0.08285714285714291
"
BOHRAIND,BE,153.9,170,153.9,166.65,168.45,161.95,19226,3127892.8,01-12-2022,262,INE802W01023,"0.08284600389863547
"
MARATHON,EQ,220,241.9,219,238.2,238.05,220,159942,37590353.6,24-11-2022,4154,INE182D01020,"0.08272727272727268
"
ADVENZYMES,EQ,283.7,310.95,283.7,307.15,308,283.6,942450,286812028.9,05-12-2022,23103,INE837H01020,"0.0826577370461755
"
KIMS,EQ,1456.05,1589,1442.05,1576.35,1580.9,1447.75,577285,893981347.8,14-11-2022,31129,INE967H01017,"0.08262078912125267
"
COASTPP,E1,95.05,103.95,95.05,102.9,102.9,95.1,3052,304812,18-11-2022,92,IN9377E01014,"0.0825881115202526
"
NECLIFE,EQ,21.2,23.8,21.05,22.95,22.95,21.2,1059371,24032122.5,05-12-2022,4198,INE023H01027,"0.08254716981132076
"
ARTNIRMAN,EQ,63.65,68.9,63.15,68.9,68.9,65.65,19750,1341375.6,23-11-2022,209,INE738V01013,"0.08248232521602525
"
ZENITHSTL,EQ,4.85,5.25,4.8,5.25,5.25,4.8,503067,2587543.35,06-12-2022,588,INE318D01020,"0.08247422680412379
"
CYBERMEDIA,EQ,18.2,19.7,18.15,19.7,19.7,18.8,58113,1127394.55,18-11-2022,247,INE278G01037,"0.08241758241758242
"
INSPIRISYS,EQ,45.6,49.6,45.55,49.35,49.6,45.1,87854,4229805.4,23-11-2022,504,INE020G01017,"0.08223684210526315
"
DNAMEDIA,EQ,3.65,3.95,3.65,3.95,3.95,3.8,490085,1852475.2,22-11-2022,467,INE016M01021,"0.08219178082191789
"
INDSWFTLAB,EQ,66.35,73.45,66.2,71.8,71.9,65.6,756168,53466949,08-12-2022,6956,INE915B01019,"0.08214016578749063
"
BGLOBAL,BZ,3.05,3.3,3,3.3,3.3,3.15,33171,104138.35,05-12-2022,65,INE224M01013,"0.0819672131147541
"
KARURVYSYA,EQ,102.5,111.9,101.45,110.9,110.6,101.1,25028924,2695241987,08-12-2022,81876,INE036D01028,"0.08195121951219518
"
SSINFRA,ST,8.55,9.3,8.55,9.25,9.3,8.9,24000,219000,02-12-2022,8,INE182Z01015,"0.08187134502923968
"
DPSCLTD,EQ,13.45,15.45,13.35,14.55,14.5,13.2,801523,11566565.55,06-12-2022,1833,INE360C01024,"0.08178438661710048
"
SAKHTISUG,EQ,21.4,23.75,21.4,23.15,23.3,21.6,1878709,43534038.55,02-12-2022,3953,INE623A01011,"0.08177570093457945
"
NYKAA,EQ,192.15,224.45,188.25,207.85,208,188.25,46998979,9828610186,11-11-2022,342848,INE388Y01029,"0.08170699973978657
"
PONNIERODE,EQ,298.05,343.2,298.05,322.4,319,296.35,647385,213456044.6,24-11-2022,18989,INE838E01017,"0.08169770172789789
"
HEMIPROP,EQ,104.7,114.8,104,113.25,113.7,102.85,12452069,1389193920,05-12-2022,61861,INE0AJG01018,"0.08166189111747849
"
INNOVATIVE,ST,2.45,2.65,2.45,2.65,2.65,2.55,36000,89400,10-11-2022,12,INE070Y01015,"0.08163265306122437
"
ENERGYDEV,EQ,21.45,23.35,21.45,23.2,23.35,21.25,469649,10689258.25,08-12-2022,1555,INE306C01019,"0.08158508158508158
"
KAMATHOTEL,EQ,93.2,100.8,93.2,100.8,100.8,96,387973,38375371.9,09-12-2022,986,INE967C01018,"0.08154506437768234
"
KAUSHALYA,EQ,4.3,4.75,4.3,4.65,4.6,4.35,44091,201299.9,24-11-2022,130,INE234I01010,"0.08139534883720943
"
ONWARDTEC,EQ,293.95,324,288.05,317.85,314.25,289.65,125540,39295419.5,23-11-2022,4231,INE229A01017,"0.08130634461643149
"
IWEL,EQ,1050.05,1135.25,1050.05,1135.25,1135.25,1081.2,16284,18364127.45,09-11-2022,867,INE0FLR01028,"0.08113899338126761
"
EASEMYTRIP,EQ,53,57.3,51.7,57.3,57.3,381.95,85919470,4776686902,21-11-2022,141789,INE07O001018,"0.08113207547169805
"
MTARTECH,EQ,1607.4,1750,1599.35,1737.8,1735.25,1600.45,1259489,2151122325,02-12-2022,66980,INE864I01014,"0.08112479781012807
"
TIL,BZ,82,90.35,81.75,88.65,90.35,86.05,26403,2203898.65,17-11-2022,211,INE806C01018,"0.08109756097560983
"
SHRENIK,EQ,1.85,2.05,1.8,2,2,1.8,4362066,8465132.75,16-11-2022,1368,INE632X01030,"0.08108108108108103
"
UNIONBANK,EQ,59.25,64.5,59.1,64.05,64.45,58.55,83690888,5276039802,09-11-2022,136661,INE692A01016,"0.08101265822784805
"
RAJESHEXPO,EQ,668,750,663.05,722.05,721,672.4,1010869,716282650.3,25-11-2022,41528,INE343B01030,"0.08091317365269454
"
DCM,EQ,78.5,85.4,77.5,84.85,85.35,77.65,418542,34677847.2,29-11-2022,3974,INE498A01018,"0.08089171974522286
"
JPASSOCIAT,EQ,9.9,10.7,9.75,10.7,10.7,9.75,36653615,380547942.4,01-12-2022,11429,INE455F01025,"0.0808080808080807
"
GLOBE,EQ,4.95,5.5,4.95,5.35,5.4,4.85,3722540,19709827.35,29-11-2022,2911,INE581X01021,"0.0808080808080807
"
IPSL,SM,78,85.05,78,84.3,83.4,79.6,74000,6085400,02-12-2022,35,INE02EE01019,"0.08076923076923073
"
IVP,EQ,128.2,140.7,127.2,138.55,139,126.9,43119,5885277.35,23-11-2022,842,INE043C01018,"0.08073322932917334
"
ANDREWYU,EQ,23.55,25.95,23.55,25.45,25.75,23.55,1407023,35371708.4,28-11-2022,4549,INE449C01025,"0.08067940552016979
"
RKDL,BE,18.6,20.1,18.25,20.1,20.1,19.15,48254,953779.8,09-11-2022,214,INE722J01012,"0.08064516129032258
"
SAKAR,EQ,250,270.95,247.6,270.15,270.8,246.35,156074,41598314.85,30-11-2022,1913,INE732S01012,"0.08059999999999991
"
IGARASHI,EQ,402,440.7,402,434.35,431.85,400.65,481327,204638942,09-11-2022,18466,INE188B01013,"0.08047263681592046
"
RVNL,EQ,67.85,73.85,67.55,73.3,73.85,67.15,74360905,5276298122,25-11-2022,141721,INE415G01027,"0.0803242446573324
"
MORARJEE,EQ,21.2,22.9,20.2,22.9,22.9,20.85,128574,2876003.65,30-11-2022,675,INE161G01027,"0.08018867924528299
"
CONTI,SM,10,10.95,10,10.8,10.9,10.5,33330,349298.4,22-11-2022,10,INE340Z01019,"0.08000000000000007
"
BANKINDIA,EQ,71.25,77.7,69.4,76.95,76.85,70.65,66064082,4935339531,09-11-2022,129539,INE084A01016,"0.08000000000000004
"
KCPSUGIND,EQ,22.5,25.15,22.3,24.3,24.45,22.3,2197981,53578098.25,16-11-2022,5901,INE790B01024,"0.08000000000000003
"
MADRASFERT,EQ,45,49.2,44.6,48.6,48.8,44.75,1083340,51665831.6,21-11-2022,5452,INE414A01015,"0.08000000000000003
"
DVL,EQ,257.85,286.7,254.5,278.45,278.7,256.75,346063,96097636.25,22-11-2022,9487,INE477B01010,"0.07989140973434153
"
DYNPROPP,E1,138.95,154,138.45,150.05,150,150,2320,339743.4,30-11-2022,68,IN9256H01013,"0.07988485066570726
"
J&KBANK,EQ,57.1,62,56.5,61.65,61.55,56.8,35562239,2110556064,08-12-2022,51611,INE168A01041,"0.07968476357267945
"
ANDREWYU,EQ,21.35,23.4,21.15,23.05,23.2,21.1,1471246,33145169.95,16-11-2022,4666,INE449C01025,"0.0796252927400468
"
MAHABANK,EQ,23.25,25.65,23.2,25.1,25.25,23.1,86922337,2174813921,18-11-2022,75460,INE457A01014,"0.07956989247311834
"
NELCAST,EQ,88,96.15,87.35,95,94.8,88,1251079,117478676.2,02-12-2022,10344,INE189I01024,"0.07954545454545454
"
UMAEXPORTS,EQ,44,48.5,44,47.5,47.35,44.35,195255,9214212.7,29-11-2022,2364,INE0GIU01018,"0.07954545454545454
"
CMMIPL,SM,7.55,8.15,7.55,8.15,8.15,7.8,63000,507750,29-11-2022,14,INE289S01013,"0.07947019867549676
"
AIRAN,EQ,17,18.75,16.95,18.35,18.3,17,821499,14927441.45,29-11-2022,2076,INE645W01026,"0.07941176470588243
"
AURDIS,SM,125.5,135.45,125.45,135.45,135.45,131.9,10000,1288300,09-12-2022,5,INE448V01019,"0.07928286852589632
"
DISHTV,EQ,16.4,18.1,16,17.7,17.45,16.35,45804881,798776630.1,21-11-2022,23530,INE836F01026,"0.07926829268292689
"
UCL,SM,63.75,71.75,63.75,68.8,68.8,71.85,138000,9229600,25-11-2022,15,INE00NI01015,"0.07921568627450976
"
ANMOL,EQ,148.45,165.25,145,160.2,160,155.35,27308,4336330.45,09-11-2022,592,INE02AR01019,"0.07915122937015831
"
ONELIFECAP,EQ,12.65,13.65,12,13.65,13.65,12.45,33316,440910.3,22-11-2022,242,INE912L01015,"0.07905138339920949
"
KREBSBIO,EQ,108.2,118.75,108.2,116.75,117,111.95,35965,4136865.25,07-12-2022,892,INE268B01013,"0.07902033271719036
"
ASPINWALL,EQ,213.4,230.25,213.4,230.25,230.25,219.3,10006,2279582.4,02-12-2022,289,INE991I01015,"0.07895970009372068
"
SADBHIN,EQ,5.7,6.15,5.6,6.15,6.15,5.6,2574632,15367087.75,23-11-2022,1805,INE764L01010,"0.07894736842105265
"
OSIAHYPER,SM,290.1,327.95,290.1,313,313,291,3840,1171392,15-11-2022,6,INE06IR01013,"0.07893829713891753
"
AVROIND,EQ,110.95,121.4,109.05,119.7,119,113.35,36905,4240114.4,30-11-2022,920,INE652Z01017,"0.07886435331230283
"
KOTHARIPRO,EQ,126.2,140.65,126.2,136.15,136,127.9,94041,13061059.15,09-12-2022,1550,INE823A01017,"0.07884310618066563
"
SOMICONVEY,EQ,40.05,43.25,40.05,43.2,43.25,41.2,10092,431736.6,06-12-2022,85,INE323J01019,"0.07865168539325858
"
SSINFRA,ST,7,7.6,6.95,7.55,7.6,7.25,18000,129600,25-11-2022,6,INE182Z01015,"0.07857142857142854
"
AIROLAM,EQ,86.6,100.6,85.7,93.4,92.85,85.3,533519,51368861.85,02-12-2022,6395,INE801L01010,"0.07852193995381077
"
VEEKAYEM,SM,33.75,36.45,33.75,36.4,36.45,33.25,44000,1542400,24-11-2022,8,INE0KTW01013,"0.07851851851851847
"
BIKAJI,EQ,351.6,379.2,351.6,379.2,379.2,344.75,9697965,3616252194,24-11-2022,90785,INE00E101023,"0.07849829351535825
"
DKEGL,SM,49.7,56.45,49.7,53.6,53.5,48.35,228000,12029400,23-11-2022,73,INE0GN101014,"0.07847082494969816
"
VIVO,SM,102,110,102,110,110,106.4,4800,511200,08-12-2022,3,INE0IA701014,"0.0784313725490196
"
LINC,EQ,388.95,438.7,388.95,419.45,415.9,384.1,284615,120565472.2,05-12-2022,10711,INE802B01019,"0.07841624887517676
"
UTIAMC,EQ,690,749,690,744.1,732,688.15,2197183,1601316759,25-11-2022,47392,INE094J01016,"0.0784057971014493
"
EIFFL,EQ,144.2,161.85,144.2,155.5,160.5,147.55,12390,1885887.1,30-11-2022,159,INE546V01010,"0.078363384188627
"
REFEX,EQ,217,234,215.15,234,234,212.75,599806,138590042.6,15-11-2022,4294,INE056I01017,"0.07834101382488479
"
MARALOVER,EQ,64.5,73.2,63.3,69.55,69,62.55,538084,37616351.75,01-12-2022,5512,INE882A01013,"0.0782945736434108
"
DISHTV,EQ,19.8,21.6,19.05,21.35,20.95,19.65,41681844,859225837.6,25-11-2022,27941,INE836F01026,"0.07828282828282832
"
UNITEDPOLY,EQ,62.7,67.95,62.7,67.6,67.95,64.75,97079,6421163.6,22-11-2022,664,INE368U01011,"0.07814992025518328
"
ASHIMASYN,EQ,14.1,15.3,14.05,15.2,15.2,14.1,248004,3712078.95,25-11-2022,538,INE440A01010,"0.0780141843971631
"
TCPLPACK,EQ,1494.5,1695,1480.1,1611.05,1637,1417.65,248647,404059721.7,18-11-2022,31541,INE822C01015,"0.07798594847775173
"
SPIC,EQ,59.05,64.9,59.05,63.65,63.95,58.9,5675759,358210915.6,23-11-2022,25272,INE147A01011,"0.07790008467400511
"
UNITEDPOLY,EQ,69,74.35,68,74.35,74.35,70.85,166675,11831478.55,29-11-2022,1102,INE368U01011,"0.0775362318840579
"
PRICOLLTD,EQ,186.5,202.8,186.5,200.95,202.5,186.5,3164548,625385597.8,08-12-2022,28790,INE726V01018,"0.07747989276139404
"
SKP,SM,202,226,202,217.65,217.1,199.55,63000,13583000,18-11-2022,60,INE0KZA01016,"0.0774752475247525
"
LEMONTREE,EQ,93.65,102.5,93.35,100.9,102.3,93.25,22867178,2274042699,30-11-2022,81306,INE970X01018,"0.07741591030432461
"
KOVAI,EQ,1620.05,1845.55,1617.05,1745.45,1757,1638.55,60895,106003829.8,16-11-2022,5234,INE177F01017,"0.07740501836363081
"
PDMJEPAPER,EQ,47.85,51.95,47.75,51.55,51.85,47.5,1615931,81572082.05,23-11-2022,10597,INE865T01018,"0.07732497387669793
"
ESABINDIA,EQ,3849.95,4200,3802.1,4147.6,4190.35,3813.55,36302,147063262.4,30-11-2022,5385,INE284A01012,"0.07731269237262836
"
MAHAPEXLTD,BE,97.15,105.5,97.15,104.65,105.45,100.5,6247,647738.4,25-11-2022,39,INE843B01013,"0.07720020586721564
"
IDBI,EQ,54.5,59.9,54.3,58.7,58.3,54.25,74514483,4288395133,06-12-2022,99257,INE008A01015,"0.07706422018348628
"
PTL,EQ,31.8,34.95,31.5,34.25,34.3,31.8,653139,22044644.85,08-12-2022,3104,INE034D01049,"0.07704402515723267
"
NKIND,EQ,39,42,38.5,42,42,40.5,1301,50254.5,06-12-2022,10,INE542C01019,"0.07692307692307693
"
TDPOWERSYS,EQ,97.5,107,97.5,105,104.6,97.45,586463,61069940.65,23-11-2022,8579,INE419M01027,"0.07692307692307693
"
SVLL,SM,130,140,130,140,140,126,10500,1389000,25-11-2022,6,INE00CE01017,"0.07692307692307693
"
TIMESCAN,SM,130,140,128,140,140,142.1,20000,2704300,30-11-2022,10,INE0IJY01014,"0.07692307692307693
"
TEXRAIL,EQ,52.05,56.6,52.05,56.05,56,52.2,7046463,388311743,23-11-2022,22737,INE621L01012,"0.07684918347742556
"
AKSHAR,EQ,56,60.3,54.65,60.3,60.3,57.45,872663,52120693.05,28-11-2022,926,INE256Z01017,"0.07678571428571423
"
HONDAPOWER,EQ,2038.8,2221.95,2038.8,2195.35,2198,2028.65,104451,226090881.9,16-11-2022,12746,INE634A01018,"0.07678536393957228
"
ACI,EQ,495.95,538.8,493.2,534,531,502.4,3312638,1729193640,25-11-2022,128476,INE128X01021,"0.07672144369392078
"
PRESSMN,BE,43.05,46.35,43.05,46.35,46.35,44.15,62240,2872581.1,22-11-2022,142,INE980A01023,"0.07665505226480847
"
SILLYMONKS,BE,28.7,31.5,28.7,30.9,31.15,30.1,14559,449957.35,28-11-2022,89,INE203Y01012,"0.07665505226480834
"
AAREYDRUGS,EQ,37.2,40.8,37.2,40.05,40.3,37.4,221245,8798743.85,02-12-2022,1446,INE198H01019,"0.07661290322580629
"
ISFT,EQ,109,120,106.2,117.35,117.45,107.45,74756,8601932.35,16-11-2022,1848,INE566K01011,"0.07660550458715591
"
SEPC,EQ,10.45,11.4,10.4,11.25,11.25,10.25,10241638,112697180.9,08-12-2022,6858,INE964H01014,"0.07655502392344504
"
GABRIEL,EQ,165.4,179.9,164.95,178.05,179.45,163.95,4558650,801310698.8,15-11-2022,44214,INE524A01029,"0.07648125755743655
"
CREST,EQ,172,188.7,169.25,185.15,188,167.8,126047,22740655.75,05-12-2022,1645,INE559D01011,"0.07645348837209305
"
RPGLIFE,EQ,885.2,996,876.1,952.75,968,863.4,577805,550751138.9,11-11-2022,32744,INE105J01010,"0.0763104383190239
"
INDOBORAX,EQ,137,149.6,135.25,147.45,148,134.75,452621,65821831.65,09-11-2022,6706,INE803D01021,"0.07627737226277365
"
FINPIPE,EQ,150.4,163,149.4,161.85,162.55,149.65,4322347,689970188.9,16-11-2022,41043,INE183A01024,"0.07613031914893609
"
ESSARSHPNG,EQ,9.2,10.15,8.85,9.9,9.85,8.85,1882758,18024562.5,23-11-2022,2632,INE122M01019,"0.07608695652173925
"
RICOAUTO,EQ,56.6,61.4,56.6,60.9,60.75,57.05,1972877,118082685.5,25-11-2022,10508,INE209B01025,"0.0759717314487632
"
GICL,SM,39.5,42.5,39.5,42.5,42.5,40.95,111000,4699200,25-11-2022,5,INE947T01014,"0.0759493670886076
"
VEEKAYEM,SM,33,35.5,33,35.5,35.5,35.25,8000,274000,08-12-2022,2,INE0KTW01013,"0.07575757575757576
"
PRAENG,EQ,13.2,14.85,13.2,14.2,14.35,13.35,380919,5272512.25,29-11-2022,1535,INE505C01016,"0.07575757575757576
"
EMKAY,EQ,74,81.8,74,79.6,79.8,74.25,158579,12559268.15,05-12-2022,2504,INE296H01011,"0.0756756756756756
"
SILLYMONKS,BE,29.75,32.05,29.75,32,32,30.55,40914,1295057,05-12-2022,114,INE203Y01012,"0.07563025210084033
"
FOCUS,EQ,241,259.95,239.25,259.2,255,236.35,357934,92021158.85,09-11-2022,3237,INE593W01010,"0.07551867219917008
"
HNDFDS,EQ,600,655,596.5,645.3,648.9,596.5,160706,100855766.5,22-11-2022,9896,INE254N01026,"0.07549999999999993
"
FIEMIND,EQ,1879,2044.95,1852.15,2020.85,2020,1849.3,157111,310222098.3,22-11-2022,13866,INE737H01014,"0.07549228312932406
"
ARVSMART,EQ,257.05,282.4,257.05,276.45,279.9,260.85,207116,56122707.75,28-11-2022,4857,INE034S01021,"0.07547169811320746
"
LTTS,EQ,3867.95,4189,3856.6,4159.75,4157,3814.85,1904500,7774113971,01-12-2022,119634,INE010V01017,"0.07544047880660303
"
SUMIT,BE,32.5,34.95,31.75,34.95,34.95,33.3,238965,8184096.95,08-12-2022,266,INE748Z01013,"0.07538461538461547
"
NAVKARCORP,EQ,63.05,68.7,61.6,67.8,67.75,63.35,4413266,293696245.2,08-12-2022,20553,INE278M01019,"0.07533703409992071
"
EIFFL,EQ,140.05,156.35,140.05,150.6,149.9,142.15,21705,3333460.25,23-11-2022,445,INE546V01010,"0.07533023920028549
"
RAJSREESUG,EQ,42.5,46.3,41.6,45.7,46.1,42.25,311901,14014415.1,02-12-2022,2415,INE562B01019,"0.07529411764705889
"
MEGAFLEX,SM,37.2,40,37.2,40,40,39,30000,1182300,08-12-2022,8,INE0G1D01014,"0.075268817204301
"
ACEINTEG,EQ,52.55,57.6,52.55,56.5,56.2,54.9,11168,631621.8,02-12-2022,153,INE543V01017,"0.07516650808753574
"
ATFL,EQ,771.7,849.9,764.2,829.6,838,769.8,56075,44630605.2,28-11-2022,2981,INE209A01019,"0.07502915640793051
"
SHUBHLAXMI,SM,42.7,46,42.7,45.9,45.5,45.5,8000,363950,21-11-2022,6,INE01Z401013,"0.07494145199063221
"
RAMAPHO,EQ,270.9,295.7,270.65,291.2,291,268.7,88296,25362637.9,05-12-2022,4373,INE809A01024,"0.07493540051679591
"
DCXINDIA,EQ,287,319.9,287,308.45,307.35,207,36271420,10905295050,11-11-2022,360131,INE0KL801015,"0.07473867595818812
"
MEDICAMEQ,EQ,811.1,882,811.1,871.7,861,815.7,23759,20260306.2,18-11-2022,1962,INE646B01010,"0.07471335223770191
"
MASKINVEST,BE,180.25,197,180.25,193.7,193.7,189.7,4206,787769.75,28-11-2022,129,INE885F01015,"0.07461858529819689
"
EQUITASBNK,EQ,55,60.95,55,59.1,59.35,55.95,10221118,604163159.1,06-12-2022,30034,INE063P01018,"0.07454545454545457
"
SHYAMTEL,BE,9.4,10.15,9.35,10.1,10.1,9.8,114,1120.3,17-11-2022,11,INE635A01023,"0.0744680851063829
"
SIRCA,EQ,637,697,634.2,684.4,697,631.9,243141,161524753.7,18-11-2022,10261,INE792Z01011,"0.07441130298273152
"
MAWANASUG,EQ,77.95,84.8,77.95,83.75,83.6,78.1,536066,44392862.6,16-11-2022,8137,INE636A01039,"0.07440667094291209
"
ANKITMETAL,EQ,6.05,6.7,5.85,6.5,6.5,6,536865,3394176.4,07-12-2022,944,INE106I01010,"0.07438016528925623
"
HARIOMPIPE,EQ,273.6,301,270,293.95,300,274.95,350216,100318063.7,10-11-2022,7778,INE00EV01017,"0.0743786549707601
"
RAILTEL,EQ,126.4,137.3,125.5,135.8,137.25,125.25,13145158,1754403106,15-11-2022,62044,INE0DD101019,"0.07436708860759497
"
VIPULLTD,EQ,13.45,14.45,13.15,14.45,14.45,13.15,177521,2485341.75,07-12-2022,589,INE946H01037,"0.07434944237918216
"
COOLCAPS,SM,222,248,220,238.5,239,216.35,39000,9055875,23-11-2022,51,INE0HS001010,"0.07432432432432433
"
SRTRANSFIN,Z5,1050,1128,1050,1128,1128,1028,100,108900,22-11-2022,2,INE721A07PA8,"0.07428571428571429
"
HUBTOWN,BE,45.1,48.45,45.1,48.45,48.45,46.15,155761,7512326.1,25-11-2022,374,INE703H01016,"0.07427937915742797
"
KIOCL,EQ,201.95,236.7,201.95,216.95,217,200.55,1549560,348605376.7,29-11-2022,30424,INE880L01014,"0.07427581084426839
"
IRCON,EQ,57.3,62.2,57.2,61.55,61.55,56.85,27619107,1666695761,23-11-2022,57905,INE962Y01021,"0.07417102966841187
"
